station_id,station_name,city,metro_line_id,line_name,zone_sector,station_type,interchange_flag,num_platforms,num_entry_exit_gates,num_escalators,num_lifts,num_ticket_counters,num_afc_gates,platform_capacity,concourse_area_sqm,max_safe_occupancy,nearby_poi_count,poi_category,connecting_transport_modes,station_tier,time_slot,day_of_week,is_weekend,direction,platform_id,entry_count,exit_count,transfer_count,avg_dwell_time,queue_length_at_gate,train_arrivals_in_slot,train_headway_minutes,train_capacity,train_load_factor,afc_smart_card_taps,qr_ticket_taps,token_sales_count,historical_avg_footfall,historical_peak_footfall,historical_std_dev,is_holiday,holiday_type,is_festival,festival_name,school_college_session_flag,office_hours_flag,weather_condition,temperature,rainfall_mm,aqi_index,special_event_flag,event_type,event_distance_km,expected_event_attendance,strike_or_disruption_flag,service_alert_active,current_train_frequency,scheduled_train_frequency,platform_congestion_flag,hour,minute,day,month,year,day_of_week_number,peak_period
CHE018,Kilpauk,Chennai,L_GREEN,Green,Central,Regular,0,4,8,8,4,9,19,2350,1057,2702,4,Transit Hub,Metro;Auto;Bus,Tier-1,08-09,Saturday,1,Inbound,CHE018-P1,1785,1605,124,4.86,24,9,6.7,2200,0.2,1201,300,61,1786,2411,285,0,Unknown,0,Unknown,1,1,Light Rain,27.7,2.3,112,0,Unknown,0.0,0,0,0,8.37,8,0,8,0,4,7,2026,5,Morning Peak
PUN012,Mahatma Phule Mandai,Pune,L_LINE_1,Line 1,Central,Regular,0,3,17,7,4,7,19,1818,818,2090,22,Mixed Use,Metro;Cab;Bus,Tier-2,08-09,Saturday,1,Inbound,PUN012-P1,1462,1138,73,4.84,16,8,7.5,2200,0.2,1048,237,45,1244,1679,199,0,Unknown,0,Unknown,1,1,Rain,35.6,4.2,133,0,Unknown,0.0,0,0,0,6.97,8,0,8,0,4,7,2026,5,Morning Peak
HYD017,Mettuguda,Hyderabad,L_BLUE,Blue,Central,Regular,0,3,14,3,3,7,21,2189,985,2517,25,Office,Metro;Bus,Tier-1,08-09,Saturday,1,Outbound,HYD017-P1,1656,1149,85,3.15,9,11,5.5,1200,0.2,1048,262,145,1581,2134,252,0,Unknown,0,Unknown,1,1,Cloudy,33.4,1.8,155,0,Unknown,0.0,0,0,0,8.67,8,0,8,0,4,7,2026,5,Morning Peak
KOL002,Baranagar,Kolkata,L_BLUE,Blue,Central,Regular,0,3,10,3,3,13,11,1654,744,1902,21,Commercial,Metro;Rail;Bus,Tier-3,08-09,Saturday,1,Inbound,KOL002-P1,1256,1360,82,3.18,14,8,7.5,1200,0.2,849,262,110,1321,1783,211,0,Unknown,0,Unknown,1,1,Light Rain,32.4,8.7,125,0,Unknown,0.0,0,0,0,8.86,8,0,8,0,4,7,2026,5,Morning Peak
PUN013,Swargate,Pune,L_LINE_1,Line 1,Central,Regular,0,4,9,6,4,11,19,1870,841,2150,27,Transit Hub,Metro;Rail;Bus,Tier-2,08-09,Saturday,1,Outbound,PUN013-P1,1109,1317,68,3.05,11,8,7.5,1800,0.2,696,236,102,1279,1726,204,0,Unknown,0,Unknown,1,1,Light Rain,23.6,2.7,192,0,Unknown,0.0,0,0,0,9.64,8,0,8,0,4,7,2026,5,Morning Peak
CHE016,Egmore,Chennai,L_BLUE,Blue,Central,Regular,0,3,9,2,2,5,13,2284,1027,2626,21,Office,Metro;Rail;Bus,Tier-1,08-09,Saturday,1,Inbound,CHE016-P1,1652,1672,116,3.35,17,7,8.6,1200,0.21,948,195,125,1736,2343,277,0,Unknown,0,Unknown,1,1,Rain,31.3,9.6,183,0,Unknown,0.0,0,0,0,10.55,8,0,8,0,4,7,2026,5,Morning Peak
PUN003,Bhosari,Pune,L_LINE_1,Line 1,Central,Regular,0,2,14,6,5,14,22,1464,658,1683,16,Transit Hub,Metro;Rail;Bus,Tier-3,08-09,Saturday,1,Inbound,PUN003-P1,950,1011,64,2.17,13,10,6.0,2200,0.2,699,148,74,1002,1352,160,0,Unknown,0,Unknown,1,1,Clear,30.3,0.0,146,0,Unknown,0.0,0,0,0,7.5,8,0,8,0,4,7,2026,5,Morning Peak
KOL019,Sealdah,Kolkata,L_GREEN,Green,Central,Regular,0,3,16,4,2,5,24,2492,1121,2865,3,Transit Hub,Metro;Rail;Bus,Tier-1,08-09,Saturday,1,Inbound,KOL019-P1,1890,2060,93,3.58,26,10,6.0,2200,0.2,1263,231,59,1989,2685,318,0,Unknown,0,Unknown,1,1,Light Rain,33.0,9.1,95,0,Unknown,0.0,0,0,0,6.96,8,0,8,0,4,7,2026,5,Morning Peak
PUN009,Shivaji Nagar,Pune,L_LINE_1,Line 1,Central,Regular,0,3,12,7,3,7,21,1697,763,1951,17,Commercial,Metro;Cab;Bus,Tier-3,08-09,Saturday,1,Outbound,PUN009-P1,1514,1096,92,1.61,23,8,7.5,1800,0.2,1132,291,107,1161,1567,185,0,Unknown,0,Unknown,1,1,Clear,23.1,0.0,77,0,Unknown,0.0,0,0,0,9.82,8,0,8,0,4,7,2026,5,Morning Peak
KOC018,Kadavanthra,Kochi,L_LINE_1,Line 1,Central,Regular,0,2,16,8,4,13,19,2407,1083,2768,24,Transit Hub,Metro;Rail;Bus,Tier-1,08-09,Saturday,1,Inbound,KOC018-P1,1105,792,79,6.85,10,8,7.5,1800,0.2,696,129,53,1098,1482,175,0,Unknown,0,Unknown,1,1,Light Rain,26.4,6.8,145,0,Unknown,0.0,0,0,0,7.37,8,0,8,0,4,7,2026,5,Morning Peak
PUN017,Nal Stop,Pune,L_LINE_2,Line 2,Central,Regular,0,4,13,2,5,7,14,2105,947,2420,7,Transit Hub,Metro;Cab;Bus,Tier-1,08-09,Saturday,1,Outbound,PUN017-P1,1493,1100,98,4.47,16,6,10.0,1200,0.221,1066,176,66,1440,1944,230,0,Unknown,0,Unknown,1,1,Rain,23.2,8.5,117,0,Unknown,0.0,0,0,0,6.73,8,0,8,0,4,7,2026,5,Morning Peak
BLR008,Kundalahalli,Bengaluru,L_PURPLE,Purple,Central,Regular,0,2,6,3,4,7,14,1884,847,2166,26,Office,Metro;Cab;Bus,Tier-2,08-09,Saturday,1,Inbound,BLR008-P1,1702,1562,88,6.83,21,9,6.7,1200,0.2,1140,209,115,1647,2223,263,0,Unknown,0,Unknown,1,1,Light Rain,29.0,7.1,108,0,Unknown,0.0,0,0,0,7.16,8,0,8,0,4,7,2026,5,Morning Peak
MUM006,Chakala,Mumbai,L_LINE_1,Line 1,Central,Regular,0,4,11,2,4,13,12,1704,766,1959,10,Transit Hub,Metro;Bus,Tier-3,08-09,Saturday,1,Inbound,MUM006-P1,1721,1760,93,5.16,12,7,8.6,2200,0.2,1238,285,111,1684,2273,269,0,Unknown,0,Unknown,1,1,Clear,24.7,0.0,59,0,Unknown,0.0,0,0,0,9.31,8,0,8,0,4,7,2026,5,Morning Peak
JAI011,Badi Chaupar,Jaipur,L_PINK,Pink,Central,Terminal,0,4,12,2,4,14,21,1767,795,2032,13,Mixed Use,Metro;Cab;Bus,Tier-3,08-09,Saturday,1,Inbound,JAI011-P1,846,678,43,4.15,24,8,7.5,2200,0.2,535,172,73,738,996,118,0,Unknown,0,Unknown,1,1,Light Rain,23.4,6.3,110,0,Unknown,0.0,0,0,0,7.82,8,0,8,0,4,7,2026,5,Morning Peak
LKO016,IT College,Lucknow,L_RED,Red,Central,Regular,0,3,16,6,3,12,20,1965,884,2259,5,Mixed Use,Metro;Cab;Bus,Tier-2,08-09,Saturday,1,Inbound,LKO016-P1,886,1088,43,5.4,1,8,7.5,2200,0.2,602,157,65,971,1310,155,0,Unknown,0,Unknown,1,1,Clear,31.8,0.0,129,0,Unknown,0.0,0,0,0,9.67,8,0,8,0,4,7,2026,5,Morning Peak
PUN020,PMC,Pune,L_LINE_2,Line 2,Central,Terminal,0,4,11,7,2,5,10,2465,1109,2834,10,Office,Metro;Bus,Tier-1,08-09,Saturday,1,Outbound,PUN020-P1,2219,1882,113,6.77,21,8,7.5,1800,0.2,1336,263,82,1687,2277,269,0,Unknown,0,Unknown,1,1,Light Rain,35.6,2.7,153,0,Unknown,0.0,0,0,0,7.49,8,0,8,0,4,7,2026,5,Morning Peak
KOL018,Mahakaran,Kolkata,L_GREEN,Green,Central,Regular,0,2,14,4,5,9,11,2168,975,2493,20,Office,Metro;Bus,Tier-1,08-09,Saturday,1,Outbound,KOL018-P1,1330,1581,92,6.58,9,8,7.5,1200,0.2,790,164,95,1731,2336,276,0,Unknown,0,Unknown,1,1,Clear,27.7,0.0,59,0,Unknown,0.0,0,0,0,8.61,8,0,8,0,4,7,2026,5,Morning Peak
HYD018,Tarnaka,Hyderabad,L_BLUE,Blue,Central,Regular,0,2,13,2,4,9,17,2193,986,2521,19,Transit Hub,Metro;Cab;Bus,Tier-1,08-09,Saturday,1,Inbound,HYD018-P1,1914,1351,95,2.42,14,7,8.6,2200,0.2,1236,329,177,1584,2138,253,0,Unknown,0,Unknown,1,1,Cloudy,24.1,1.2,150,0,Unknown,0.0,0,0,0,10.44,8,0,8,0,4,7,2026,5,Morning Peak
CHE001,Chennai Central,Chennai,L_BLUE_GREEN,Blue-Green,Central,Interchange,1,2,11,3,4,13,9,1626,731,1869,19,Residential,Metro;Rail;Bus,Tier-3,08-09,Saturday,1,Outbound,CHE001-P1,800,923,149,3.79,9,11,5.5,1200,0.2,542,93,63,1075,1451,172,0,Unknown,0,Unknown,1,1,Clear,32.1,0.0,150,0,Unknown,0.0,0,0,0,8.13,8,0,8,0,4,7,2026,5,Morning Peak
DEL020,Qutub Minar,Delhi,L_YELLOW,Yellow,Central,Terminal,0,4,10,4,4,4,10,2490,1120,2863,3,Commercial,Metro;Rail;Bus,Tier-1,08-09,Saturday,1,Outbound,DEL020-P1,2486,2326,168,3.95,3,7,8.6,2200,0.2,1704,282,190,2556,3450,408,0,Unknown,0,Unknown,1,1,Rain,35.3,10.0,188,0,Unknown,0.0,0,0,0,8.2,8,0,8,0,4,7,2026,5,Morning Peak
KOL016,Howrah Maidan,Kolkata,L_GREEN,Green,Central,Regular,0,3,17,2,4,9,10,2377,1069,2733,5,Residential,Metro;Rail;Bus,Tier-1,08-09,Saturday,1,Inbound,KOL016-P1,2064,1655,108,4.27,8,9,6.7,2200,0.2,1329,283,125,1898,2562,303,0,Unknown,0,Unknown,1,1,Rain,23.2,6.9,184,0,Unknown,0.0,0,0,0,7.18,8,0,8,0,4,7,2026,5,Morning Peak
JAI003,Vivek Vihar,Jaipur,L_PINK,Pink,Central,Regular,0,3,12,7,4,13,15,1542,693,1773,8,Residential,Metro;Auto;Bus,Tier-3,08-09,Saturday,1,Outbound,JAI003-P1,713,632,48,1.94,5,7,8.6,1200,0.2,417,76,49,645,870,103,0,Unknown,0,Unknown,1,1,Cloudy,23.0,0.3,133,0,Unknown,0.0,0,0,0,9.63,8,0,8,0,4,7,2026,5,Morning Peak
PUN010,District Court,Pune,L_LINE_1_2,Line 1-2,Central,Interchange,1,3,7,5,4,8,18,2341,1053,2692,9,Commercial,Metro;Auto;Bus,Tier-2,08-09,Saturday,1,Inbound,PUN010-P1,1384,1296,251,3.46,4,10,6.0,1800,0.2,805,198,130,1393,1880,222,0,Unknown,0,Unknown,1,1,Cloudy,35.2,0.1,166,0,Unknown,0.0,0,0,0,5.88,8,0,8,0,4,7,2026,5,Morning Peak
KOL010,Esplanade,Kolkata,L_BLUE_GREEN,Blue-Green,Central,Interchange,1,2,10,2,5,8,15,2376,1069,2732,3,Residential,Metro;Auto;Bus,Tier-2,08-09,Saturday,1,Outbound,KOL010-P1,1436,1628,216,4.96,1,7,8.6,1800,0.2,925,191,67,1649,2226,263,0,Unknown,0,Unknown,1,1,Clear,24.5,0.0,76,0,Unknown,0.0,0,0,0,6.27,8,0,8,0,4,7,2026,5,Morning Peak
CHE020,Vadapalani,Chennai,L_GREEN,Green,Central,Terminal,0,3,15,3,3,14,18,2208,993,2539,20,Office,Metro;Rail;Bus,Tier-1,08-09,Saturday,1,Outbound,CHE020-P1,1726,1521,115,5.77,17,6,10.0,1500,0.205,1292,244,53,1679,2266,268,0,Unknown,0,Unknown,1,1,Cloudy,30.9,0.1,79,0,Unknown,0.0,0,0,0,9.03,8,0,8,0,4,7,2026,5,Morning Peak
DEL015,Botanical Garden,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,3,17,7,5,6,21,2527,1137,2906,26,Commercial,Metro;Rail;Bus,Tier-1,08-09,Saturday,1,Outbound,DEL015-P1,1798,1542,385,5.89,25,7,8.6,1500,0.208,1006,321,65,2255,3044,360,0,Unknown,0,Unknown,1,1,Rain,24.5,10.0,80,0,Unknown,0.0,0,0,0,4.04,8,0,8,0,4,7,2026,5,Morning Peak
KOL014,Kalighat,Kolkata,L_BLUE,Blue,Central,Regular,0,3,14,6,2,7,18,2003,901,2303,6,Transit Hub,Metro;Bus,Tier-2,08-09,Saturday,1,Outbound,KOL014-P1,1452,1421,74,3.32,9,9,6.7,2200,0.2,972,189,70,1599,2158,255,0,Unknown,0,Unknown,1,1,Rain,35.8,10.0,166,0,Unknown,0.0,0,0,0,8.53,8,0,8,0,4,7,2026,5,Morning Peak
KOC017,Ernakulam South,Kochi,L_LINE_1,Line 1,Central,Regular,0,4,16,5,2,6,10,2083,937,2395,17,Transit Hub,Metro;Auto;Bus,Tier-1,08-09,Saturday,1,Outbound,KOC017-P1,1007,812,59,3.5,10,8,7.5,1500,0.2,747,205,48,950,1282,152,0,Unknown,0,Unknown,1,1,Cloudy,23.8,1.7,98,0,Unknown,0.0,0,0,0,8.79,8,0,8,0,4,7,2026,5,Morning Peak
DEL002,Kashmere Gate,Delhi,L_RED_YELLOW_VIOLET,Red-Yellow-Violet,Central,Interchange,1,2,16,2,4,13,10,1805,812,2075,3,Education,Metro;Cab;Bus,Tier-3,08-09,Saturday,1,Outbound,DEL002-P1,986,1344,211,3.94,24,10,6.0,1500,0.2,610,152,90,1611,2174,257,0,Unknown,0,Unknown,1,1,Light Rain,23.6,12.9,201,0,Unknown,0.0,0,0,0,9.51,8,0,8,0,4,7,2026,5,Morning Peak
BLR003,Kadugodi Tree Park,Bengaluru,L_PURPLE,Purple,Central,Regular,0,3,9,4,5,4,18,1646,740,1892,6,Commercial,Metro;Bus,Tier-3,08-09,Saturday,1,Inbound,BLR003-P1,1417,1059,76,3.09,8,10,6.0,2200,0.2,894,154,115,1439,1942,230,0,Unknown,0,Unknown,1,1,Rain,32.7,13.8,146,0,Unknown,0.0,0,0,0,8.29,8,0,8,0,4,7,2026,5,Morning Peak
PUN011,Kasba Peth,Pune,L_LINE_1,Line 1,Central,Regular,0,4,7,7,2,13,19,1780,801,2046,25,Residential,Metro;Rail;Bus,Tier-3,08-09,Saturday,1,Outbound,PUN011-P1,1354,1287,80,4.34,18,6,10.0,2200,0.2,941,238,102,1218,1644,194,0,Unknown,0,Unknown,1,1,Clear,24.1,0.0,112,0,Unknown,0.0,0,0,0,5.54,8,0,8,0,4,7,2026,5,Morning Peak
HYD019,Habsiguda,Hyderabad,L_BLUE,Blue,Central,Regular,0,2,13,4,2,10,17,2271,1021,2611,14,Transit Hub,Metro;Cab;Bus,Tier-1,08-09,Saturday,1,Inbound,HYD019-P1,1587,1302,104,2.03,23,7,8.6,1800,0.2,989,322,112,1640,2214,262,0,Unknown,0,Unknown,1,1,Cloudy,26.0,0.3,174,0,Unknown,0.0,0,0,0,7.97,8,0,8,0,4,7,2026,5,Morning Peak
KOL004,Dum Dum,Kolkata,L_BLUE,Blue,Central,Regular,0,4,8,3,2,7,14,1752,788,2014,8,Mixed Use,Metro;Cab;Bus,Tier-3,08-09,Saturday,1,Outbound,KOL004-P1,1508,1383,106,4.38,9,11,5.5,1200,0.2,1030,206,99,1399,1888,223,0,Unknown,0,Unknown,1,1,Light Rain,35.5,6.3,167,0,Unknown,0.0,0,0,0,9.53,8,0,8,0,4,7,2026,5,Morning Peak
DEL004,Lajpat Nagar,Delhi,L_VIOLET_PINK,Violet-Pink,Central,Interchange,1,2,11,8,5,4,9,2033,914,2337,17,Residential,Metro;Bus,Tier-3,08-09,Saturday,1,Outbound,DEL004-P1,1484,2104,299,3.85,20,10,6.0,1200,0.2,1097,199,145,1814,2448,290,0,Unknown,0,Unknown,1,1,Cloudy,28.5,1.3,74,0,Unknown,0.0,0,0,0,9.44,8,0,8,0,4,7,2026,5,Morning Peak
DEL006,Chandni Chowk,Delhi,L_YELLOW,Yellow,Central,Regular,0,3,8,4,2,5,19,1570,706,1805,21,Transit Hub,Metro;Rail;Bus,Tier-3,08-09,Saturday,1,Inbound,DEL006-P1,1753,1117,99,3.89,24,9,6.7,1800,0.2,1177,208,109,1612,2176,257,0,Unknown,0,Unknown,1,1,Light Rain,27.1,8.3,104,0,Unknown,0.0,0,0,0,9.2,8,1,8,0,4,7,2026,5,Morning Peak
CHE009,Saidapet,Chennai,L_BLUE,Blue,Central,Regular,0,4,7,3,2,8,22,2031,913,2335,7,Office,Metro;Cab;Bus,Tier-2,08-09,Saturday,1,Inbound,CHE009-P1,1663,1132,101,5.15,8,6,10.0,1500,0.2,1195,218,71,1544,2084,247,0,Unknown,0,Unknown,1,1,Clear,34.1,0.0,119,0,Unknown,0.0,0,0,0,8.18,8,0,8,0,4,7,2026,5,Morning Peak
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,13,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,08-09,Saturday,1,Outbound,DEL014-P1,1629,2074,305,6.01,18,10,6.0,1200,0.2,1063,247,144,2007,2709,321,0,Unknown,0,Unknown,1,1,Light Rain,27.5,6.0,143,0,Unknown,0.0,0,0,0,8.26,8,0,8,0,4,7,2026,5,Morning Peak
DEL009,Dwarka Sector 21,Delhi,L_BLUE_AIRPORT_EXPRESS,Blue-Airport Express,Central,Interchange,1,4,10,2,2,12,15,2279,1025,2620,23,Commercial,Metro;Auto;Bus,Tier-2,08-09,Saturday,1,Outbound,DEL009-P1,2213,1917,409,6.23,22,10,6.0,1800,0.2,1649,224,115,2034,2745,325,0,Unknown,0,Unknown,1,1,Light Rain,31.2,9.6,157,0,Unknown,0.0,0,0,0,9.86,8,0,8,0,4,7,2026,5,Morning Peak
HYD013,Nampally,Hyderabad,L_RED,Red,Central,Regular,0,3,15,4,2,9,18,2209,994,2540,17,Office,Metro;Bus,Tier-1,08-09,Saturday,1,Inbound,HYD013-P1,1563,1725,95,6.6,8,6,10.0,1200,0.23,953,238,62,1595,2153,255,0,Unknown,0,Unknown,1,1,Cloudy,33.0,1.0,152,0,Unknown,0.0,0,0,0,8.19,8,0,8,0,4,7,2026,5,Morning Peak
MUM010,Ghatkopar,Mumbai,L_LINE_1,Line 1,Central,Regular,0,3,17,8,3,9,20,1927,867,2216,11,Residential,Metro;Bus,Tier-2,08-09,Saturday,1,Inbound,MUM010-P1,1897,1231,127,6.06,11,8,7.5,1800,0.2,1106,347,86,1905,2571,304,0,Unknown,0,Unknown,1,1,Cloudy,34.5,1.0,92,0,Unknown,0.0,0,0,0,8.87,8,1,8,0,4,7,2026,5,Morning Peak
MUM003,Azad Nagar,Mumbai,L_LINE_1,Line 1,Central,Regular,0,2,11,5,2,9,15,1484,667,1706,7,Transit Hub,Metro;Rail;Bus,Tier-3,08-09,Saturday,1,Outbound,MUM003-P1,1515,1393,106,4.97,12,6,10.0,1500,0.2,1049,201,110,1467,1980,234,0,Unknown,0,Unknown,1,1,Clear,29.1,0.0,87,0,Unknown,0.0,0,0,0,4.14,8,0,8,0,4,7,2026,5,Morning Peak
KOL012,Maidan,Kolkata,L_BLUE,Blue,Central,Regular,0,2,10,6,4,4,19,2033,914,2337,26,Commercial,Metro;Auto;Bus,Tier-2,09-10,Saturday,1,Inbound,KOL012-P1,1723,1326,83,2.85,20,7,8.6,1500,0.2,1050,331,130,1623,2191,259,0,Unknown,0,Unknown,0,1,Light Rain,33.0,14.1,153,0,Unknown,0.0,0,0,0,8.96,8,0,9,0,4,7,2026,5,Morning Peak
KOL019,Sealdah,Kolkata,L_GREEN,Green,Central,Regular,0,3,16,4,2,7,24,2492,1121,2865,3,Transit Hub,Metro;Rail;Bus,Tier-1,09-10,Saturday,1,Inbound,KOL019-P1,2006,1637,140,6.84,8,7,8.6,1500,0.204,1198,269,65,1989,2685,318,0,Unknown,0,Unknown,0,1,Light Rain,35.9,14.4,161,0,Unknown,0.0,0,0,0,6.54,8,0,9,0,4,7,2026,5,Morning Peak
CHE016,Egmore,Chennai,L_BLUE,Blue,Central,Regular,0,3,9,2,2,5,13,2284,1027,2626,21,Office,Metro;Rail;Bus,Tier-1,09-10,Saturday,1,Inbound,CHE016-P1,1882,1548,94,5.76,27,8,7.5,1800,0.2,1357,308,127,1736,2343,277,0,Unknown,0,Unknown,0,1,Clear,23.6,0.0,125,0,Unknown,0.0,0,0,0,8.69,8,0,9,0,4,7,2026,5,Morning Peak
KOL008,Mahatma Gandhi Road,Kolkata,L_BLUE,Blue,Central,Regular,0,4,15,5,3,6,10,1940,873,2231,24,Mixed Use,Metro;Auto;Bus,Tier-2,09-10,Saturday,1,Inbound,KOL008-P1,1681,1431,115,4.91,13,7,8.6,1200,0.214,1187,261,129,1549,2091,247,0,Unknown,0,Unknown,0,1,Rain,35.3,7.2,198,0,Unknown,0.0,0,0,0,10.9,8,0,9,0,4,7,2026,5,Morning Peak
HYD017,Mettuguda,Hyderabad,L_BLUE,Blue,Central,Regular,0,3,14,3,3,10,21,2189,985,2517,25,Office,Metro;Bus,Tier-1,09-10,Saturday,1,Outbound,HYD017-P1,1466,1404,71,3.91,20,7,8.6,1200,0.2,995,310,129,1581,2134,252,0,Unknown,0,Unknown,0,1,Cloudy,36.0,0.4,88,0,Unknown,0.0,0,0,0,7.48,8,0,9,0,4,7,2026,5,Morning Peak
KOL002,Baranagar,Kolkata,L_BLUE,Blue,Central,Regular,0,3,10,3,3,13,11,1654,744,1902,21,Commercial,Metro;Rail;Bus,Tier-3,09-10,Saturday,1,Inbound,KOL002-P1,1324,974,64,4.15,10,7,8.6,1200,0.2,924,197,109,1321,1783,211,0,Unknown,0,Unknown,0,1,Cloudy,23.9,1.9,190,0,Unknown,0.0,0,0,0,6.99,8,0,9,0,4,7,2026,5,Morning Peak
LKO005,Singar Nagar,Lucknow,L_RED,Red,Central,Regular,0,3,12,4,4,13,9,1789,805,2057,11,Transit Hub,Metro;Auto;Bus,Tier-3,09-10,Saturday,1,Outbound,LKO005-P1,789,964,49,1.96,11,9,6.7,1800,0.2,483,101,74,884,1193,141,0,Unknown,0,Unknown,0,1,Cloudy,24.8,0.5,64,0,Unknown,0.0,0,0,0,9.76,8,0,9,0,4,7,2026,5,Morning Peak
CHE011,Teynampet,Chennai,L_BLUE,Blue,Central,Regular,0,3,14,3,5,6,21,1915,861,2202,9,Mixed Use,Metro;Cab;Bus,Tier-2,09-10,Saturday,1,Inbound,CHE011-P1,1336,1262,66,5.92,3,8,7.5,1500,0.2,989,258,64,1456,1965,232,0,Unknown,0,Unknown,0,1,Rain,26.6,9.7,122,0,Unknown,0.0,0,0,0,8.31,8,0,9,0,4,7,2026,5,Morning Peak
PUN017,Nal Stop,Pune,L_LINE_2,Line 2,Central,Regular,0,4,13,2,5,5,14,2105,947,2420,7,Transit Hub,Metro;Cab;Bus,Tier-1,09-10,Saturday,1,Outbound,PUN017-P1,1552,1123,82,4.0,21,7,8.6,1800,0.2,1149,193,48,1440,1944,230,0,Unknown,0,Unknown,0,1,Cloudy,27.3,1.7,134,0,Unknown,0.0,0,0,0,8.33,8,0,9,0,4,7,2026,5,Morning Peak
JAI001,Mansarovar,Jaipur,L_PINK,Pink,Central,Terminal,0,4,9,5,5,8,21,1499,674,1723,12,Commercial,Metro;Rail;Bus,Tier-3,09-10,Saturday,1,Inbound,JAI001-P1,674,592,40,6.12,14,9,6.7,1800,0.2,476,87,64,627,846,100,0,Unknown,0,Unknown,0,1,Rain,23.2,2.0,192,0,Unknown,0.0,0,0,0,9.06,8,0,9,0,4,7,2026,5,Morning Peak
LKO020,Indira Nagar,Lucknow,L_RED,Red,Central,Terminal,0,3,7,3,4,4,12,2122,954,2440,8,Mixed Use,Metro;Rail;Bus,Tier-1,09-10,Saturday,1,Outbound,LKO020-P1,897,931,44,1.58,21,11,5.5,1800,0.2,502,120,72,1049,1416,167,0,Unknown,0,Unknown,0,1,Light Rain,25.2,4.4,80,0,Unknown,0.0,0,0,0,6.24,8,0,9,0,4,7,2026,5,Morning Peak
MUM006,Chakala,Mumbai,L_LINE_1,Line 1,Central,Regular,0,4,11,2,4,10,12,1704,766,1959,10,Transit Hub,Metro;Bus,Tier-3,09-10,Saturday,1,Outbound,MUM006-P1,1878,1397,103,4.21,30,10,6.0,1800,0.2,1376,323,148,1684,2273,269,0,Unknown,0,Unknown,0,1,Cloudy,31.0,1.5,84,0,Unknown,0.0,0,0,0,7.76,8,0,9,0,4,7,2026,5,Morning Peak
CHE014,LIC,Chennai,L_BLUE,Blue,Central,Regular,0,4,11,6,3,7,16,2292,1031,2635,19,Residential,Metro;Bus,Tier-1,09-10,Saturday,1,Inbound,CHE014-P1,1542,954,95,2.8,3,7,8.6,1800,0.2,1033,235,140,1742,2351,278,0,Unknown,0,Unknown,0,1,Light Rain,32.1,12.1,190,0,Unknown,0.0,0,1,1,4.85,8,0,9,0,4,7,2026,5,Morning Peak
LKO013,Hazratganj,Lucknow,L_RED,Red,Central,Regular,0,4,7,5,3,4,13,1911,859,2197,7,Office,Metro;Auto;Bus,Tier-2,09-10,Saturday,1,Outbound,LKO013-P1,959,873,58,4.3,12,10,6.0,1800,0.2,588,110,91,944,1274,151,0,Unknown,0,Unknown,0,1,Light Rain,33.2,13.5,65,0,Unknown,0.0,0,0,0,7.7,8,0,9,0,4,7,2026,5,Morning Peak
KOL005,Belgachia,Kolkata,L_BLUE,Blue,Central,Regular,0,3,11,3,3,6,10,1859,836,2137,9,Commercial,Metro;Auto;Bus,Tier-2,09-10,Saturday,1,Inbound,KOL005-P1,1360,1628,85,2.02,9,11,5.5,1500,0.2,853,275,50,1484,2003,237,0,Unknown,0,Unknown,0,1,Light Rain,24.4,12.2,93,0,Unknown,0.0,0,0,0,6.45,8,0,9,0,4,7,2026,5,Morning Peak
BLR017,Yeshwanthpur,Bengaluru,L_GREEN,Green,Central,Regular,0,4,12,4,5,13,8,2121,954,2439,16,Commercial,Metro;Bus,Tier-1,09-10,Saturday,1,Outbound,BLR017-P1,1704,1868,110,5.13,2,10,6.0,1500,0.2,1060,335,156,1854,2502,296,0,Unknown,0,Unknown,0,1,Cloudy,33.6,1.9,168,0,Unknown,0.0,0,0,0,5.73,8,0,9,0,4,7,2026,5,Morning Peak
BLR008,Kundalahalli,Bengaluru,L_PURPLE,Purple,Central,Regular,0,2,6,3,4,7,14,1884,847,2166,26,Office,Metro;Cab;Bus,Tier-2,09-10,Saturday,1,Inbound,BLR008-P1,1690,1520,95,4.89,11,8,7.5,1500,0.2,997,295,148,1647,2223,263,0,Unknown,0,Unknown,0,1,Light Rain,27.1,1.4,74,0,Unknown,0.0,0,0,0,7.5,8,0,9,0,4,7,2026,5,Morning Peak
DEL005,New Delhi,Delhi,L_YELLOW_AIRPORT_EXPRESS,Yellow-Airport Express,Central,Interchange,1,4,17,7,5,10,10,1988,894,2286,14,Mixed Use,Metro;Cab;Bus,Tier-3,09-10,Saturday,1,Outbound,DEL005-P1,2086,1406,310,6.15,12,7,8.6,2200,0.2,1176,322,204,1774,2394,283,0,Unknown,0,Unknown,0,1,Light Rain,26.6,2.6,203,0,Unknown,0.0,0,0,0,7.1,8,1,9,0,4,7,2026,5,Morning Peak
