station_id,station_name,city,metro_line_id,line_name,zone_sector,station_type,interchange_flag,num_platforms,num_entry_exit_gates,num_escalators,num_lifts,num_ticket_counters,num_afc_gates,platform_capacity,concourse_area_sqm,max_safe_occupancy,nearby_poi_count,poi_category,connecting_transport_modes,station_tier,date,timestamp,time_slot,day_of_week,is_weekend,direction,platform_id,entry_count,exit_count,net_flow,transfer_count,avg_dwell_time,queue_length_at_gate,train_arrivals_in_slot,train_headway_minutes,train_capacity,train_load_factor,afc_smart_card_taps,qr_ticket_taps,token_sales_count,historical_avg_footfall,historical_peak_footfall,historical_std_dev,is_holiday,holiday_type,is_festival,festival_name,school_college_session_flag,office_hours_flag,weather_condition,temperature,rainfall_mm,aqi_index,special_event_flag,event_type,event_distance_km,expected_event_attendance,strike_or_disruption_flag,service_alert_active,current_train_frequency,scheduled_train_frequency,platform_congestion_flag,next_30min_occupancy_pct,hour,minute,day,month,year,day_of_week_number,peak_period
PUN018,Garware College,Pune,L_LINE_2,Line 2,Central,Regular,0,4,13,7,4,9,19,2405,1082,2765,25,Transit Hub,Metro;Bus,Tier-1,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,PUN018-P1,1369,1444,-75,97,4.31,0,7,8.6,2200,0.2,787,161,107,1382,1865,221,0,,0,,1,0,Cloudy,23.2,2.0,179,0,,0.0,0,0,0,6.48,8,0,20.71,15,0,3,7,2026,4,Normal
HYD020,Nagole,Hyderabad,L_BLUE,Blue,Central,Terminal,0,3,14,4,4,8,11,2519,1133,2896,16,Office,Metro;Rail;Bus,Tier-1,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,HYD020-P1,1801,1514,287,103,5.12,0,9,6.7,1500,0.2,1236,286,78,1529,2064,244,0,,0,,1,0,Cloudy,27.6,0.4,86,0,,0.0,0,0,0,7.34,8,0,42.17,15,0,3,7,2026,4,Normal
KOL008,Mahatma Gandhi Road,Kolkata,L_BLUE,Blue,Central,Regular,0,4,15,5,3,7,10,1940,873,2231,24,Mixed Use,Metro;Auto;Bus,Tier-2,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,KOL008-P1,1281,1026,255,66,5.89,17,7,8.6,1500,0.2,949,161,127,1301,1756,208,0,,0,,1,0,Clear,32.5,0.0,71,0,,0.0,0,0,0,9.62,8,0,49.26,15,0,3,7,2026,4,Normal
LKO018,Lekhraj Market,Lucknow,L_RED,Red,Central,Regular,0,4,7,6,2,8,10,2172,977,2497,24,Transit Hub,Metro;Bus,Tier-1,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,LKO018-P1,753,791,-38,45,5.11,16,10,6.0,2200,0.2,458,148,48,901,1216,144,0,,0,,1,0,Rain,33.6,12.4,126,0,,0.0,0,0,0,5.41,8,0,20.61,15,0,3,7,2026,4,Normal
HYD009,Irrum Manzil,Hyderabad,L_RED,Red,Central,Regular,0,2,14,3,2,12,15,1847,831,2124,3,Residential,Metro;Bus,Tier-2,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,HYD009-P1,1140,1170,-30,66,2.74,10,6,10.0,1500,0.2,685,249,69,1121,1513,179,0,,0,,1,0,Light Rain,23.9,1.8,113,0,,0.0,0,0,0,7.28,8,0,34.26,15,0,3,7,2026,4,Normal
CHE002,High Court,Chennai,L_BLUE,Blue,Central,Regular,0,4,12,5,3,4,22,1681,756,1933,23,Residential,Metro;Rail;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Outbound,CHE002-P1,762,888,-126,53,6.42,15,12,5.0,1200,0.2,475,121,57,1074,1449,171,0,,0,,1,0,Light Rain,31.3,12.9,91,0,,0.0,0,0,0,8.04,8,0,17.94,15,0,3,7,2026,4,Normal
LKO006,Alambagh,Lucknow,L_RED,Red,Central,Regular,0,2,9,6,3,14,25,1669,751,1919,10,Transit Hub,Metro;Auto;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,LKO006-P1,738,569,169,49,3.8,15,9,6.7,2200,0.2,440,99,22,693,935,110,0,,0,,1,0,Cloudy,29.9,1.4,183,0,,0.0,0,0,0,4.09,8,0,27.39,15,0,3,7,2026,4,Normal
PUN020,PMC,Pune,L_LINE_2,Line 2,Central,Terminal,0,4,11,7,2,11,10,2465,1109,2834,10,Office,Metro;Bus,Tier-1,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Outbound,PUN020-P1,1562,1308,254,94,5.56,11,8,7.5,1500,0.2,971,217,51,1417,1912,226,0,,0,,1,0,Light Rain,27.2,11.6,200,0,,0.0,0,0,0,7.91,8,0,52.95,15,0,3,7,2026,4,Normal
BLR020,Electronic City,Bengaluru,L_YELLOW,Yellow,Central,Terminal,0,4,14,4,5,14,20,2110,949,2426,14,Office,Metro;Bus,Tier-1,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,BLR020-P1,1784,1192,592,110,4.08,8,6,10.0,1800,0.2,1110,184,92,1550,2092,248,0,,0,,1,0,Light Rain,25.7,2.0,103,0,,0.0,0,0,0,8.45,8,0,78.35,15,0,3,7,2026,4,Normal
MUM016,Goregaon West,Mumbai,L_LINE_2A,Line 2A,Central,Regular,0,2,15,2,2,13,9,1962,882,2256,14,Education,Metro;Cab;Bus,Tier-2,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,MUM016-P1,1512,1304,208,97,3.39,0,7,8.6,1500,0.2,1093,179,76,1629,2199,260,0,,0,,1,0,Rain,33.7,2.4,99,0,,0.0,0,0,0,9.81,8,0,36.54,15,0,3,7,2026,4,Normal
LKO020,Indira Nagar,Lucknow,L_RED,Red,Central,Terminal,0,3,7,3,4,12,12,2122,954,2440,8,Mixed Use,Metro;Rail;Bus,Tier-1,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,LKO020-P1,804,835,-31,50,6.13,15,6,10.0,1200,0.2,532,111,49,881,1189,140,0,,0,,1,0,Clear,34.9,0.0,203,0,,0.0,0,0,0,6.26,8,0,26.28,15,0,3,7,2026,4,Normal
KOL003,Noapara,Kolkata,L_BLUE,Blue,Central,Regular,0,2,9,2,4,7,8,1607,723,1848,23,Commercial,Metro;Rail;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,KOL003-P1,1000,771,229,53,4.97,14,10,6.0,1800,0.2,561,194,63,1078,1455,172,0,,0,,1,0,Cloudy,29.9,0.3,56,0,,0.0,0,0,0,7.51,8,0,56.89,15,0,3,7,2026,4,Normal
DEL010,Karol Bagh,Delhi,L_BLUE,Blue,Central,Regular,0,4,14,3,3,5,9,1950,877,2242,21,Residential,Metro;Cab;Bus,Tier-2,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,DEL010-P1,1674,1350,324,107,3.96,21,6,10.0,1200,0.247,1245,191,60,1682,2270,269,0,,0,,1,0,Cloudy,26.7,0.4,102,0,,0.0,0,0,0,9.26,8,0,60.58,15,0,3,7,2026,4,Normal
KOC002,Pulinchodu,Kochi,L_LINE_1,Line 1,Central,Regular,0,3,13,6,4,8,12,1678,755,1929,20,Mixed Use,Metro;Auto;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,KOC002-P1,702,597,105,46,2.27,10,11,5.5,1800,0.2,389,152,36,643,868,102,0,,0,,1,0,Light Rain,30.8,1.8,199,0,,0.0,0,0,0,8.58,8,0,36.23,15,0,3,7,2026,4,Normal
HYD008,Punjagutta,Hyderabad,L_RED,Red,Central,Regular,0,2,6,2,3,5,23,1936,871,2226,21,Office,Metro;Auto;Bus,Tier-2,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Outbound,HYD008-P1,1267,1038,229,71,4.86,10,8,7.5,2200,0.2,943,165,53,1175,1586,188,0,,0,,1,0,Cloudy,28.0,0.2,139,0,,0.0,0,0,0,9.82,8,0,34.74,15,0,3,7,2026,4,Normal
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,5,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,DEL014-P1,1574,1291,283,312,6.43,6,7,8.6,2200,0.2,877,336,151,1687,2277,269,0,,0,,1,0,Clear,23.0,0.0,82,0,,0.0,0,0,0,7.75,8,0,45.88,15,0,3,7,2026,4,Normal
PUN008,Khadki,Pune,L_LINE_1,Line 1,Central,Regular,0,2,15,3,4,10,21,1775,798,2041,13,Commercial,Metro;Auto;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,PUN008-P1,1211,744,467,73,4.68,0,8,7.5,1500,0.2,791,134,46,1020,1377,163,0,,0,,1,0,Clear,27.0,0.0,207,0,,0.0,0,0,0,8.8,8,1,74.4,15,0,3,7,2026,4,Normal
LKO019,Bhootnath Market,Lucknow,L_RED,Red,Central,Regular,0,2,10,7,4,9,9,2135,960,2455,20,Mixed Use,Metro;Auto;Bus,Tier-1,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,LKO019-P1,827,872,-45,45,1.91,12,9,6.7,1200,0.2,596,104,62,886,1196,141,0,,0,,1,0,Rain,33.9,3.5,56,0,,0.0,0,0,0,11.14,8,0,25.91,15,0,3,7,2026,4,Normal
DEL016,Noida Sector 18,Delhi,L_BLUE,Blue,Central,Regular,0,4,8,2,3,5,14,2265,1019,2604,25,Commercial,Metro;Rail;Bus,Tier-1,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,DEL016-P1,2179,1417,762,106,5.16,21,10,6.0,1200,0.2,1284,295,132,1953,2636,312,0,,0,,1,0,Rain,24.8,4.8,157,0,,0.0,0,0,0,6.74,8,1,79.7,15,0,3,7,2026,4,Normal
LKO010,Charbagh,Lucknow,L_RED,Red,Central,Regular,0,4,10,2,5,5,13,1780,801,2046,27,Transit Hub,Metro;Cab;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Outbound,LKO010-P1,651,475,176,31,3.29,0,9,6.7,1500,0.2,371,131,63,739,997,118,0,,0,,1,0,Cloudy,24.1,1.2,76,0,,0.0,0,1,1,7.69,8,0,47.47,15,0,3,7,2026,4,Normal
CHE004,Washermenpet,Chennai,L_BLUE,Blue,Central,Regular,0,2,13,4,2,8,12,1658,746,1906,12,Transit Hub,Metro;Rail;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Outbound,CHE004-P1,1211,925,286,71,5.77,10,9,6.7,1500,0.2,685,168,85,1059,1429,169,0,,0,,1,0,Clear,33.0,0.0,172,0,,0.0,0,0,0,10.51,8,0,54.18,15,0,3,7,2026,4,Normal
KOC016,Maharaja's College,Kochi,L_LINE_1,Line 1,Central,Regular,0,3,9,2,5,10,8,2339,1052,2689,12,Commercial,Metro;Cab;Bus,Tier-1,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Outbound,KOC016-P1,971,972,-1,65,2.63,5,8,7.5,1500,0.2,628,136,48,896,1209,143,0,,0,,1,0,Cloudy,31.7,1.1,178,0,,0.0,0,0,0,8.01,8,0,29.84,15,0,3,7,2026,4,Normal
MUM008,Marol Naka,Mumbai,L_LINE_1,Line 1,Central,Regular,0,4,15,2,3,10,17,1927,867,2216,20,Education,Metro;Bus,Tier-2,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,MUM008-P1,1762,1576,186,119,4.2,0,9,6.7,1800,0.2,1165,326,152,1601,2161,256,0,,0,,1,0,Cloudy,24.9,0.0,178,0,,0.0,0,0,0,10.23,8,0,49.18,15,0,3,7,2026,4,Normal
LKO013,Hazratganj,Lucknow,L_RED,Red,Central,Regular,0,4,7,5,3,14,13,1911,859,2197,7,Office,Metro;Auto;Bus,Tier-2,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Outbound,LKO013-P1,425,389,36,25,6.71,0,6,10.0,1800,0.2,287,83,20,793,1070,126,0,,0,,1,0,Light Rain,23.2,13.3,75,0,,0.0,0,1,1,6.96,8,0,23.29,15,0,3,7,2026,4,Normal
LKO002,Amausi,Lucknow,L_RED,Red,Central,Regular,0,3,14,4,3,13,15,1462,657,1681,5,Office,Metro;Auto;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Outbound,LKO002-P1,533,474,59,26,6.78,12,8,7.5,1200,0.2,398,54,29,607,819,97,0,,0,,1,0,Clear,30.5,0.0,139,0,,0.0,0,0,0,6.34,8,0,45.49,15,0,3,7,2026,4,Normal
MUM006,Chakala,Mumbai,L_LINE_1,Line 1,Central,Regular,0,4,11,2,4,9,12,1704,766,1959,10,Transit Hub,Metro;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Outbound,MUM006-P1,1319,1408,-89,68,3.7,12,8,7.5,1500,0.2,798,154,62,1415,1910,226,0,,0,,1,0,Clear,28.6,0.0,112,0,,0.0,0,0,0,4.97,8,0,7.82,15,0,3,7,2026,4,Normal
DEL013,Rajouri Garden,Delhi,L_BLUE_PINK,Blue-Pink,Central,Interchange,1,3,8,8,3,5,17,2258,1016,2596,13,Mixed Use,Metro;Rail;Bus,Tier-2,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,DEL013-P1,1753,1207,546,357,1.74,5,9,6.7,2200,0.2,1024,319,56,1693,2285,270,0,,0,,1,0,Rain,31.7,12.5,201,0,,0.0,0,0,0,8.92,8,0,66.93,15,0,3,7,2026,4,Normal
HYD010,Khairatabad,Hyderabad,L_RED,Red,Central,Regular,0,4,10,8,3,5,21,1848,831,2125,4,Office,Metro;Bus,Tier-2,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,HYD010-P1,1084,861,223,71,2.09,15,6,10.0,1500,0.2,683,150,42,1121,1513,179,0,,0,,1,0,Cloudy,34.5,1.2,111,0,,0.0,0,0,0,10.13,8,0,47.71,15,0,3,7,2026,4,Normal
PUN013,Swargate,Pune,L_LINE_1,Line 1,Central,Regular,0,4,9,6,4,6,19,1870,841,2150,27,Transit Hub,Metro;Rail;Bus,Tier-2,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,PUN013-P1,1031,829,202,64,5.16,25,10,6.0,1800,0.2,581,150,75,1075,1451,172,0,,0,,1,0,Clear,32.9,0.0,79,0,,0.0,0,0,0,7.87,8,0,46.86,15,0,3,7,2026,4,Normal
PUN007,Bopodi,Pune,L_LINE_1,Line 1,Central,Regular,0,2,7,5,5,14,11,1610,724,1851,6,Education,Metro;Cab;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,PUN007-P1,782,948,-166,49,3.3,7,7,8.6,2200,0.2,536,110,23,926,1250,148,0,,0,,1,0,Cloudy,26.1,0.5,186,0,,0.0,0,0,0,8.23,8,0,10.89,15,0,3,7,2026,4,Normal
HYD001,Miyapur,Hyderabad,L_RED,Red,Central,Terminal,0,2,6,4,5,7,22,1449,652,1666,16,Office,Metro;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,HYD001-P1,903,895,8,61,5.7,18,7,8.6,1800,0.2,531,182,89,879,1186,140,0,,0,,1,0,Clear,24.2,0.0,181,0,,0.0,0,0,0,10.39,8,0,24.15,15,0,3,7,2026,4,Normal
BLR011,Baiyappanahalli,Bengaluru,L_PURPLE,Purple,Central,Regular,0,2,8,3,3,13,8,1783,802,2050,3,Education,Metro;Auto;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Outbound,BLR011-P1,1248,1118,130,81,6.77,25,9,6.7,1500,0.2,751,170,91,1310,1768,209,0,,0,,1,0,Rain,34.0,7.8,74,0,,0.0,0,0,0,6.71,8,0,41.96,15,0,3,7,2026,4,Normal
KOC004,Ambattukavu,Kochi,L_LINE_1,Line 1,Central,Regular,0,4,17,6,2,13,20,1750,787,2012,8,Transit Hub,Metro;Auto;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Outbound,KOC004-P1,718,580,138,40,5.44,11,11,5.5,1200,0.2,396,77,29,671,905,107,0,,0,,1,0,Clear,32.0,0.0,56,0,,0.0,0,0,0,8.11,8,0,41.43,15,0,3,7,2026,4,Normal
KOC003,Companypady,Kochi,L_LINE_1,Line 1,Central,Regular,0,2,17,6,4,8,13,1773,797,2038,15,Commercial,Metro;Cab;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,KOC003-P1,724,665,59,40,4.43,0,7,8.6,1200,0.2,488,131,36,679,916,108,0,,0,,1,0,Light Rain,30.4,7.2,107,0,,0.0,0,0,0,7.2,8,0,30.05,15,0,3,7,2026,4,Normal
LKO017,Badshah Nagar,Lucknow,L_RED,Red,Central,Regular,0,2,7,5,2,10,13,2054,924,2362,15,Transit Hub,Metro;Bus,Tier-2,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Outbound,LKO017-P1,794,767,27,45,3.63,22,10,6.0,1200,0.2,501,151,58,853,1151,136,0,,0,,1,0,Clear,27.6,0.0,193,0,,0.0,0,0,0,9.63,8,0,22.53,15,0,3,7,2026,4,Normal
JAI005,Ram Nagar,Jaipur,L_PINK,Pink,Central,Regular,0,2,9,3,4,9,18,1776,799,2042,19,Transit Hub,Metro;Cab;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,JAI005-P1,549,527,22,33,5.47,18,8,7.5,1500,0.2,361,64,22,624,842,99,0,,0,,1,0,Clear,34.8,0.0,198,0,,0.0,0,0,0,6.85,8,0,31.14,15,0,3,7,2026,4,Normal
KOL013,Rabindra Sadan,Kolkata,L_BLUE,Blue,Central,Regular,0,3,13,5,3,9,12,2129,958,2448,20,Residential,Metro;Cab;Bus,Tier-1,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,KOL013-P1,1637,1296,341,91,4.12,17,11,5.5,2200,0.2,1085,170,151,1428,1927,228,0,,0,,1,0,Cloudy,29.5,1.7,56,0,,0.0,0,0,0,10.18,8,0,62.7,15,0,3,7,2026,4,Normal
MUM003,Azad Nagar,Mumbai,L_LINE_1,Line 1,Central,Regular,0,2,11,5,2,13,15,1484,667,1706,7,Transit Hub,Metro;Rail;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,MUM003-P1,1195,903,292,62,6.21,24,9,6.7,2200,0.2,820,258,70,1232,1663,197,0,,0,,1,0,Rain,35.5,8.9,182,0,,0.0,0,0,0,7.36,8,0,54.31,15,0,3,7,2026,4,Normal
LKO001,CCS Airport,Lucknow,L_RED,Red,Central,Terminal,0,3,13,7,5,5,24,1498,674,1722,11,Office,Metro;Cab;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,LKO001-P1,690,430,260,36,2.16,22,10,6.0,2200,0.2,464,132,32,622,839,99,0,,0,,1,0,Cloudy,30.9,0.9,164,0,,0.0,0,0,0,6.73,8,0,58.22,15,0,3,7,2026,4,Normal
KOL010,Esplanade,Kolkata,L_BLUE_GREEN,Blue-Green,Central,Interchange,1,2,10,2,5,13,15,2376,1069,2732,3,Residential,Metro;Auto;Bus,Tier-2,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Outbound,KOL010-P1,1381,1223,158,270,6.08,4,9,6.7,1500,0.2,825,144,97,1386,1871,221,0,,0,,1,0,Light Rain,34.8,12.4,205,0,,0.0,0,0,0,9.19,8,0,37.38,15,0,3,7,2026,4,Normal
KOL015,Kavi Subhash,Kolkata,L_BLUE_ORANGE,Blue-Orange,Central,Interchange,1,4,10,7,5,13,10,2312,1040,2658,18,Commercial,Metro;Rail;Bus,Tier-2,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,KOL015-P1,1278,1220,58,262,6.71,10,8,7.5,1200,0.2,768,132,125,1348,1819,215,0,,0,,1,0,Cloudy,25.1,0.4,180,0,,0.0,0,0,0,8.35,8,0,30.47,15,0,3,7,2026,4,Normal
KOL012,Maidan,Kolkata,L_BLUE,Blue,Central,Regular,0,2,10,6,4,6,19,2033,914,2337,26,Commercial,Metro;Auto;Bus,Tier-2,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,KOL012-P1,1286,1203,83,88,4.23,13,8,7.5,1800,0.2,775,232,114,1364,1841,218,0,,0,,1,0,Clear,25.1,0.0,159,0,,0.0,0,0,0,10.46,8,0,33.49,15,0,3,7,2026,4,Normal
KOC008,Pathadipalam,Kochi,L_LINE_1,Line 1,Central,Regular,0,3,15,5,3,6,25,1911,859,2197,13,Commercial,Metro;Auto;Bus,Tier-2,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Outbound,KOC008-P1,688,512,176,44,3.67,19,12,5.0,1500,0.2,400,115,21,732,988,117,0,,0,,1,0,Cloudy,24.4,0.0,148,0,,0.0,0,0,0,7.41,8,0,49.11,15,0,3,7,2026,4,Normal
LKO009,Durgapuri,Lucknow,L_RED,Red,Central,Regular,0,2,12,6,5,7,8,1890,850,2173,26,Transit Hub,Metro;Bus,Tier-2,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,LKO009-P1,665,578,87,33,4.23,18,7,8.6,1800,0.2,449,107,36,784,1058,125,0,,0,,1,0,Cloudy,26.6,1.8,151,0,,0.0,0,0,0,3.21,8,0,33.23,15,0,3,7,2026,4,Normal
PUN015,Anand Nagar,Pune,L_LINE_2,Line 2,Central,Regular,0,3,9,5,3,7,9,1947,876,2239,21,Transit Hub,Metro;Cab;Bus,Tier-2,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,PUN015-P1,1128,1182,-54,75,3.78,5,7,8.6,1800,0.2,705,195,37,1119,1510,179,0,,0,,1,0,Rain,31.4,12.9,133,0,,0.0,0,0,0,7.17,8,0,7.55,15,0,3,7,2026,4,Normal
BLR017,Yeshwanthpur,Bengaluru,L_GREEN,Green,Central,Regular,0,4,12,4,5,11,8,2121,954,2439,16,Commercial,Metro;Bus,Tier-1,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,BLR017-P1,1388,1617,-229,86,5.22,0,8,7.5,1800,0.2,776,284,54,1558,2103,249,0,,0,,1,0,Rain,32.5,9.4,145,0,,0.0,0,0,0,9.96,8,0,9.04,15,0,3,7,2026,4,Normal
PUN001,PCMC,Pune,L_LINE_1,Line 1,Central,Terminal,0,4,7,6,3,5,12,1533,689,1762,22,Commercial,Metro;Cab;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Outbound,PUN001-P1,815,808,7,40,3.54,15,8,7.5,2200,0.2,560,97,29,881,1189,140,0,,0,,1,0,Clear,30.8,0.0,183,0,,0.0,0,0,0,5.93,8,0,26.66,15,0,3,7,2026,4,Normal
KOL006,Shyambazar,Kolkata,L_BLUE,Blue,Central,Regular,0,3,9,5,4,7,19,1736,781,1996,19,Office,Metro;Rail;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,KOL006-P1,1296,950,346,73,2.25,17,7,8.6,1500,0.2,954,193,65,1164,1571,186,0,,0,,1,0,Light Rain,24.1,1.6,70,0,,0.0,0,0,0,9.42,8,0,61.08,15,0,3,7,2026,4,Normal
DEL018,Vaishali,Delhi,L_BLUE,Blue,Central,Regular,0,2,14,6,3,11,17,2320,1044,2668,23,Residential,Metro;Rail;Bus,Tier-1,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Outbound,DEL018-P1,1802,1856,-54,108,6.56,14,12,5.0,2200,0.2,1005,385,163,2001,2701,320,0,,0,,1,0,Cloudy,32.9,0.1,95,0,,0.0,0,0,0,8.72,8,0,21.58,15,0,3,7,2026,4,Normal
KOC006,Kalamassery,Kochi,L_LINE_1,Line 1,Central,Regular,0,4,17,6,5,9,12,1762,792,2026,16,Residential,Metro;Rail;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,KOC006-P1,653,659,-6,38,5.73,10,7,8.6,2200,0.2,488,73,61,675,911,108,0,,0,,1,0,Rain,35.4,13.4,191,0,,0.0,0,0,0,7.43,8,0,31.49,15,0,3,7,2026,4,Normal
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,Central,Regular,0,2,11,8,5,7,12,2080,936,2392,13,Mixed Use,Metro;Bus,Tier-1,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,MUM012-P1,1818,1689,129,122,6.31,15,8,7.5,1800,0.2,1250,243,116,1728,2332,276,0,,0,,1,0,Cloudy,28.3,0.2,79,0,,0.0,0,0,0,9.68,8,0,30.9,15,0,3,7,2026,4,Normal
LKO012,Sachivalaya,Lucknow,L_RED,Red,Central,Regular,0,2,8,5,3,6,10,2070,931,2380,24,Commercial,Metro;Bus,Tier-1,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Outbound,LKO012-P1,853,813,40,56,4.42,0,7,8.6,1800,0.2,470,110,49,859,1159,137,0,,0,,1,0,Light Rain,32.4,14.2,134,0,,0.0,0,0,0,10.45,8,0,14.26,15,0,3,7,2026,4,Normal
DEL019,Saket,Delhi,L_YELLOW,Yellow,Central,Regular,0,3,7,7,3,10,12,2196,988,2525,9,Office,Metro;Cab;Bus,Tier-1,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Outbound,DEL019-P1,1712,1618,94,92,2.55,1,8,7.5,1800,0.2,1109,190,147,1894,2556,303,0,,0,,1,0,Light Rain,25.3,2.5,178,0,,0.0,0,0,0,9.6,8,0,34.93,15,0,3,7,2026,4,Normal
MUM001,Versova,Mumbai,L_LINE_1,Line 1,Central,Terminal,0,2,16,7,2,10,18,1540,693,1770,13,Commercial,Metro;Cab;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,MUM001-P1,1221,1325,-104,59,6.74,16,8,7.5,1500,0.2,793,125,117,1279,1726,204,0,,0,,1,0,Clear,23.1,0.0,104,0,,0.0,0,0,0,11.54,8,0,24.13,15,0,3,7,2026,4,Normal
DEL007,Central Secretariat,Delhi,L_YELLOW_VIOLET,Yellow-Violet,Central,Interchange,1,2,15,4,5,10,10,1953,878,2245,17,Residential,Metro;Bus,Tier-3,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Outbound,DEL007-P1,1386,1475,-89,269,4.31,24,10,6.0,1200,0.2,986,302,135,1464,1976,234,0,,0,,1,0,Cloudy,25.0,1.4,188,0,,0.0,0,0,0,7.94,8,0,9.92,15,0,3,7,2026,4,Normal
MUM014,Kandivali West,Mumbai,L_LINE_2A,Line 2A,Central,Regular,0,4,13,3,4,6,18,2115,951,2432,12,Commercial,Metro;Rail;Bus,Tier-1,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,MUM014-P1,1587,1534,53,84,4.67,20,9,6.7,2200,0.2,1086,333,155,1757,2371,281,0,,0,,1,0,Cloudy,33.6,0.6,69,0,,0.0,0,0,0,8.39,8,0,34.05,15,0,3,7,2026,4,Normal
HYD015,Secunderabad East,Hyderabad,L_RED,Red,Central,Regular,0,3,15,6,4,13,12,2157,970,2480,27,Transit Hub,Metro;Auto;Bus,Tier-1,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,HYD015-P1,1616,985,631,113,6.26,23,8,7.5,1500,0.2,1111,185,92,1309,1767,209,0,,0,,1,0,Cloudy,34.0,0.9,116,0,,0.0,0,0,0,9.45,8,1,81.07,15,0,3,7,2026,4,Normal
