station_id,station_name,city,metro_line_id,line_name,timestamp,date,time_slot,day_of_week,is_weekend,entry_count,exit_count,net_flow,transfer_count,current_occupancy,occupancy_percentage,crowd_density_level,avg_dwell_time,queue_length_at_gate,avg_wait_time_platform,train_arrivals_in_slot,train_headway_minutes,train_capacity,train_load_factor,current_train_frequency,scheduled_train_frequency,platform_congestion_flag,service_alert_active,special_event_flag,event_type,weather_condition,temperature,rainfall_mm,aqi_index
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-05 17:00:00,2026-07-05,17-18,Sunday,1,1778,1432,346,114,1262,49.49,Medium,3.4,0,4.91,8,7.5,1800,0.2,9.23,8,0,0,0,,Light Rain,31.7,13.8,166
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-05 18:00:00,2026-07-05,18-19,Sunday,1,1953,1610,343,106,1388,54.43,Medium,4.02,26,1.09,7,8.6,1200,0.245,8.4,8,0,0,0,,Light Rain,35.1,14.3,55
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-05 19:00:00,2026-07-05,19-20,Sunday,1,1752,1680,72,87,913,35.8,Medium,3.96,21,3.94,8,7.5,2200,0.2,7.85,8,0,0,0,,Light Rain,29.0,13.6,184
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-05 20:00:00,2026-07-05,20-21,Sunday,1,2002,1708,294,102,1247,48.9,Medium,6.11,34,6.4,12,5.0,1500,0.2,7.33,8,0,0,0,,Clear,28.7,0.0,119
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-05 21:00:00,2026-07-05,21-22,Sunday,1,790,733,57,43,658,25.8,Low,4.23,16,5.62,11,5.5,1200,0.2,6.9,8,0,0,0,,Clear,29.6,0.0,128
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-06 06:00:00,2026-07-06,06-07,Monday,0,794,869,-75,45,502,19.69,Low,4.94,25,7.8,7,8.6,1500,0.2,7.79,8,0,0,0,,Rain,26.8,9.2,122
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-06 07:00:00,2026-07-06,07-08,Monday,0,1863,1790,73,113,628,24.63,Low,6.0,15,2.81,9,6.7,2200,0.2,7.57,8,0,0,0,,Clear,30.9,0.0,115
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-06 08:00:00,2026-07-06,08-09,Monday,0,2197,1873,324,134,1304,51.14,Medium,1.62,20,5.72,12,5.0,1500,0.2,8.12,8,0,0,0,,Cloudy,35.8,0.9,148
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-06 09:00:00,2026-07-06,09-10,Monday,0,2160,1793,367,144,1574,61.73,Medium,2.23,14,2.3,8,7.5,1200,0.24,6.23,8,0,0,0,,Cloudy,25.0,1.8,94
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-06 10:00:00,2026-07-06,10-11,Monday,0,1231,1001,230,61,1151,45.14,Medium,6.6,0,6.98,8,7.5,2200,0.2,8.83,8,0,0,0,,Rain,29.0,3.1,65
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-06 11:00:00,2026-07-06,11-12,Monday,0,1041,972,69,58,827,32.43,Low,2.72,24,2.13,9,6.7,1800,0.2,10.43,8,0,0,0,,Light Rain,35.2,4.4,148
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-06 12:00:00,2026-07-06,12-13,Monday,0,1164,1064,100,79,978,38.35,Medium,3.61,16,2.43,10,6.0,1200,0.2,6.35,8,0,0,0,,Clear,32.9,0.0,55
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-06 13:00:00,2026-07-06,13-14,Monday,0,1143,862,281,71,1330,52.16,Medium,3.5,11,5.01,8,7.5,1200,0.2,9.52,8,0,0,0,,Clear,30.3,0.0,95
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-06 14:00:00,2026-07-06,14-15,Monday,0,1061,1256,-195,63,205,8.04,Low,2.24,18,4.82,7,8.6,1800,0.2,8.25,8,0,0,0,,Light Rain,32.6,3.0,175
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-06 15:00:00,2026-07-06,15-16,Monday,0,1401,1712,-311,72,68,2.67,Low,3.42,11,4.3,11,5.5,1200,0.2,9.43,8,0,0,1,Sports Event,Clear,25.4,0.0,85
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-06 16:00:00,2026-07-06,16-17,Monday,0,2279,1594,685,121,2006,78.67,High,3.0,15,4.37,6,10.0,2200,0.2,5.95,8,1,0,0,,Cloudy,23.6,0.6,84
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-06 17:00:00,2026-07-06,17-18,Monday,0,2258,1231,1027,145,2550,100.0,Critical,3.7,14,6.93,7,8.6,2200,0.2,7.52,8,1,0,0,,Rain,32.8,6.2,117
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-06 18:00:00,2026-07-06,18-19,Monday,0,1775,1974,-199,87,109,4.27,Low,2.1,0,7.42,7,8.6,2200,0.2,10.05,8,0,0,0,,Rain,29.2,13.1,195
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-06 19:00:00,2026-07-06,19-20,Monday,0,2474,1677,797,141,2272,89.1,Critical,4.29,15,6.87,8,7.5,2200,0.2,7.16,8,1,0,0,,Light Rain,28.6,5.8,113
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-06 20:00:00,2026-07-06,20-21,Monday,0,2001,1451,550,143,1738,68.16,High,3.8,20,7.36,8,7.5,2200,0.2,8.2,8,0,0,0,,Light Rain,30.6,13.3,103
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-06 21:00:00,2026-07-06,21-22,Monday,0,871,651,220,42,931,36.51,Medium,5.6,5,6.97,12,5.0,1500,0.2,8.0,8,0,0,0,,Rain,31.3,10.8,74
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-07 06:00:00,2026-07-07,06-07,Tuesday,0,1301,1160,141,63,885,34.71,Low,6.24,4,4.57,11,5.5,2200,0.2,9.35,8,0,0,0,,Cloudy,30.3,1.1,78
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-07 07:00:00,2026-07-07,07-08,Tuesday,0,2891,2863,28,181,595,23.33,Low,5.72,29,6.15,7,8.6,2200,0.2,7.0,8,0,0,0,,Rain,25.2,13.2,125
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-07 08:00:00,2026-07-07,08-09,Tuesday,0,2633,2485,148,157,915,35.88,Medium,5.24,23,3.54,8,7.5,1800,0.2,7.16,8,0,0,0,,Cloudy,27.6,0.7,199
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-07 09:00:00,2026-07-07,09-10,Tuesday,0,3371,2482,889,176,2550,100.0,Critical,6.64,6,3.05,10,6.0,2200,0.2,7.61,8,1,0,0,,Cloudy,35.4,1.5,134
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-07 10:00:00,2026-07-07,10-11,Tuesday,0,1725,1482,243,110,1253,49.14,Medium,6.85,11,7.73,7,8.6,1500,0.2,8.1,8,0,0,0,,Rain,35.0,3.1,174
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-07 11:00:00,2026-07-07,11-12,Tuesday,0,920,1224,-304,56,0,0.0,Low,4.84,10,2.91,8,7.5,1200,0.2,9.53,8,0,1,0,,Light Rain,25.4,1.7,135
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-07 12:00:00,2026-07-07,12-13,Tuesday,0,1527,1706,-179,75,307,12.04,Low,6.32,16,4.18,7,8.6,1500,0.2,11.5,8,0,0,0,,Clear,24.3,0.0,165
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-07 13:00:00,2026-07-07,13-14,Tuesday,0,1771,1209,562,100,1644,64.47,Medium,2.66,24,6.96,6,10.0,1200,0.26,9.71,8,0,0,0,,Light Rain,30.4,11.8,156
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-07 14:00:00,2026-07-07,14-15,Tuesday,0,1619,1540,79,85,853,33.45,Low,5.66,7,1.08,6,10.0,1800,0.2,7.96,8,0,0,0,,Light Rain,35.4,5.4,77
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-07 15:00:00,2026-07-07,15-16,Tuesday,0,1702,1414,288,98,1245,48.82,Medium,2.7,10,7.23,7,8.6,1200,0.214,10.61,8,0,0,0,,Clear,33.1,0.0,88
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-07 16:00:00,2026-07-07,16-17,Tuesday,0,2374,2408,-34,129,378,14.82,Low,3.44,7,4.7,9,6.7,1500,0.2,8.89,8,0,0,0,,Cloudy,33.3,1.7,131
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-07 17:00:00,2026-07-07,17-18,Tuesday,0,3032,2078,954,199,2550,100.0,Critical,4.52,16,3.3,9,6.7,1800,0.2,7.37,8,1,0,0,,Clear,33.1,0.0,188
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-07 18:00:00,2026-07-07,18-19,Tuesday,0,2682,2467,215,168,1127,44.2,Medium,5.97,21,1.95,7,8.6,2200,0.2,7.45,8,0,0,0,,Cloudy,28.7,0.1,195
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-07 19:00:00,2026-07-07,19-20,Tuesday,0,2977,2429,548,145,1813,71.1,High,2.2,20,2.27,8,7.5,1200,0.325,7.0,8,0,0,0,,Clear,35.7,0.0,179
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-07 20:00:00,2026-07-07,20-21,Tuesday,0,2320,2322,-2,162,560,21.96,Low,2.64,13,5.99,11,5.5,1800,0.2,6.23,8,0,0,0,,Cloudy,35.2,1.9,55
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-07 21:00:00,2026-07-07,21-22,Tuesday,0,1226,1211,15,69,586,22.98,Low,6.69,10,3.66,6,10.0,1500,0.2,8.39,8,0,0,0,,Cloudy,32.5,0.7,155
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-08 06:00:00,2026-07-08,06-07,Wednesday,0,1308,926,382,64,1460,57.25,Medium,2.88,29,2.76,12,5.0,1800,0.2,7.72,8,0,0,0,,Rain,23.2,13.6,170
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-08 07:00:00,2026-07-08,07-08,Wednesday,0,2734,2643,91,162,975,38.24,Medium,4.2,31,6.36,9,6.7,2200,0.2,8.42,8,0,0,0,,Clear,33.6,0.0,73
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-08 08:00:00,2026-07-08,08-09,Wednesday,0,3275,3163,112,228,883,34.63,Low,2.77,17,4.64,11,5.5,2200,0.2,7.31,8,0,0,0,,Rain,24.8,8.6,89
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-08 09:00:00,2026-07-08,09-10,Wednesday,0,2583,2858,-275,146,151,5.92,Low,6.32,14,6.74,8,7.5,1800,0.2,8.74,8,0,0,0,,Cloudy,26.4,1.7,120
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-08 10:00:00,2026-07-08,10-11,Wednesday,0,1916,1858,58,103,847,33.22,Low,6.77,0,6.27,8,7.5,2200,0.2,9.02,8,0,0,0,,Rain,28.4,14.0,147
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-08 11:00:00,2026-07-08,11-12,Wednesday,0,1595,1922,-327,96,62,2.43,Low,4.1,15,4.7,7,8.6,1500,0.2,8.26,8,0,0,0,,Rain,30.3,3.2,179
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-08 12:00:00,2026-07-08,12-13,Wednesday,0,2776,1868,908,158,2463,96.59,Critical,5.35,23,5.38,8,7.5,1200,0.306,9.03,8,1,0,1,Concert,Clear,35.8,0.0,134
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-08 13:00:00,2026-07-08,13-14,Wednesday,0,1949,1512,437,129,1524,59.76,Medium,5.07,23,6.82,8,7.5,2200,0.2,6.34,8,0,0,0,,Light Rain,35.8,10.4,101
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-08 14:00:00,2026-07-08,14-15,Wednesday,0,1911,1808,103,105,945,37.06,Medium,1.91,19,4.01,11,5.5,1800,0.2,8.1,8,0,0,0,,Light Rain,23.7,5.3,93
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-08 15:00:00,2026-07-08,15-16,Wednesday,0,1638,1541,97,105,880,34.51,Low,4.94,11,3.59,7,8.6,2200,0.2,10.01,8,0,0,0,,Rain,26.8,1.6,86
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-08 16:00:00,2026-07-08,16-17,Wednesday,0,2990,2617,373,169,1433,56.2,Medium,2.4,8,3.51,10,6.0,1500,0.211,9.47,8,0,0,0,,Rain,26.6,5.9,148
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-08 17:00:00,2026-07-08,17-18,Wednesday,0,3258,2795,463,189,1661,65.14,High,6.37,13,2.47,6,10.0,1500,0.383,4.93,8,0,0,0,,Cloudy,31.4,0.1,115
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-08 18:00:00,2026-07-08,18-19,Wednesday,0,3088,2770,318,211,1318,51.69,Medium,2.97,7,3.38,8,7.5,1800,0.229,7.91,8,0,0,0,,Cloudy,27.4,0.5,77
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-08 19:00:00,2026-07-08,19-20,Wednesday,0,2888,2770,118,187,808,31.69,Low,6.7,18,7.88,6,10.0,1500,0.342,6.39,8,0,0,0,,Cloudy,25.1,1.6,79
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-08 20:00:00,2026-07-08,20-21,Wednesday,0,2843,2930,-87,159,448,17.57,Low,2.97,7,5.79,11,5.5,1200,0.227,9.59,8,0,0,0,,Cloudy,27.1,0.5,150
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-08 21:00:00,2026-07-08,21-22,Wednesday,0,1347,1117,230,80,1357,53.22,Medium,2.12,19,5.49,10,6.0,2200,0.2,5.8,8,0,0,0,,Rain,26.5,5.7,139
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-09 06:00:00,2026-07-09,06-07,Thursday,0,1253,1168,85,84,961,37.69,Medium,2.51,14,1.59,7,8.6,2200,0.2,5.79,8,0,0,0,,Light Rain,30.1,5.9,81
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-09 07:00:00,2026-07-09,07-08,Thursday,0,3224,2780,444,165,1610,63.14,Medium,3.81,4,7.17,8,7.5,1500,0.282,5.84,8,0,0,0,,Light Rain,31.4,1.5,134
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-09 08:00:00,2026-07-09,08-09,Thursday,0,2960,3309,-349,211,0,0.0,Low,6.86,3,3.26,9,6.7,1200,0.294,10.04,8,0,0,0,,Clear,31.4,0.0,57
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-09 09:00:00,2026-07-09,09-10,Thursday,0,2949,3024,-75,194,538,21.1,Low,5.68,15,7.55,7,8.6,1500,0.299,8.08,8,0,0,0,,Rain,25.7,11.2,170
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-09 10:00:00,2026-07-09,10-11,Thursday,0,2090,1680,410,110,1485,58.24,Medium,2.48,17,1.13,7,8.6,1200,0.262,8.78,8,0,0,0,,Clear,26.4,0.0,80
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-09 11:00:00,2026-07-09,11-12,Thursday,0,2122,1611,511,122,1724,67.61,High,3.32,6,4.83,7,8.6,1200,0.267,5.29,8,0,0,0,,Clear,24.6,0.0,77
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-09 12:00:00,2026-07-09,12-13,Thursday,0,2022,1541,481,128,1801,70.63,High,2.06,7,3.35,7,8.6,2200,0.2,7.02,8,0,0,0,,Light Rain,35.4,13.5,84
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-09 13:00:00,2026-07-09,13-14,Thursday,0,1444,1158,286,94,1380,54.12,Medium,3.94,26,5.84,8,7.5,2200,0.2,6.14,8,0,1,0,,Clear,25.9,0.0,130
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-09 14:00:00,2026-07-09,14-15,Thursday,0,1258,1764,-506,67,0,0.0,Low,4.75,21,7.02,8,7.5,1500,0.2,9.27,8,0,0,0,,Light Rain,30.9,13.1,190
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-09 15:00:00,2026-07-09,15-16,Thursday,0,1820,1921,-101,87,432,16.94,Low,3.79,9,1.86,8,7.5,1200,0.2,7.47,8,0,0,0,,Clear,27.0,0.0,69
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-09 16:00:00,2026-07-09,16-17,Thursday,0,3089,2793,296,180,1225,48.04,Medium,6.08,21,6.44,7,8.6,1800,0.259,6.94,8,0,0,0,,Cloudy,35.8,1.3,192
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-09 17:00:00,2026-07-09,17-18,Thursday,0,3530,2494,1036,201,2550,100.0,Critical,4.86,6,5.67,6,10.0,1200,0.518,7.08,8,1,0,0,,Clear,24.1,0.0,149
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-09 18:00:00,2026-07-09,18-19,Thursday,0,3439,2004,1435,225,2550,100.0,Critical,5.63,4,2.22,7,8.6,1200,0.436,7.03,8,1,0,0,,Clear,32.2,0.0,108
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-09 19:00:00,2026-07-09,19-20,Thursday,0,3296,2470,826,161,2448,96.0,Critical,1.62,13,2.39,9,6.7,1500,0.256,7.78,8,1,0,0,,Rain,35.5,13.3,111
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-09 20:00:00,2026-07-09,20-21,Thursday,0,3167,3232,-65,165,578,22.67,Low,3.55,9,5.12,7,8.6,1800,0.264,9.02,8,0,0,0,,Cloudy,28.7,1.7,155
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-09 21:00:00,2026-07-09,21-22,Thursday,0,1454,1061,393,79,1456,57.1,Medium,4.99,7,6.86,8,7.5,1800,0.2,9.06,8,0,0,0,,Cloudy,32.6,1.9,148
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-10 06:00:00,2026-07-10,06-07,Friday,0,1470,1334,136,92,1156,45.33,Medium,3.32,20,5.15,7,8.6,1200,0.2,5.22,8,0,0,0,,Light Rain,26.0,14.4,110
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-10 07:00:00,2026-07-10,07-08,Friday,0,2742,2587,155,165,893,35.02,Medium,1.54,20,7.8,9,6.7,1200,0.269,7.77,8,0,0,0,,Rain,34.0,1.8,195
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-10 08:00:00,2026-07-10,08-09,Friday,0,3559,3463,96,248,904,35.45,Medium,6.37,2,5.26,8,7.5,1500,0.317,7.06,8,0,0,0,,Clear,29.5,0.0,95
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-10 09:00:00,2026-07-10,09-10,Friday,0,2689,2897,-208,140,309,12.12,Low,2.4,6,6.22,9,6.7,2200,0.2,6.5,8,0,0,0,,Rain,30.9,9.4,74
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-10 10:00:00,2026-07-10,10-11,Friday,0,1962,1808,154,112,985,38.63,Medium,5.81,18,3.36,6,10.0,1200,0.288,6.49,8,0,0,0,,Light Rain,28.9,14.9,112
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-10 11:00:00,2026-07-10,11-12,Friday,0,1920,1591,329,97,1415,55.49,Medium,2.78,12,6.36,9,6.7,1500,0.2,8.74,8,0,0,0,,Rain,35.5,1.0,111
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-10 12:00:00,2026-07-10,12-13,Friday,0,1826,1582,244,126,1297,50.86,Medium,4.05,31,6.62,11,5.5,1500,0.2,6.74,8,0,0,0,,Rain,30.0,4.7,73
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-10 13:00:00,2026-07-10,13-14,Friday,0,1813,1598,215,117,1026,40.24,Medium,5.98,6,3.4,11,5.5,1800,0.2,9.15,8,0,0,0,,Cloudy,35.1,0.4,102
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-10 14:00:00,2026-07-10,14-15,Friday,0,1711,1593,118,83,924,36.24,Medium,5.3,14,6.93,6,10.0,1200,0.249,8.29,8,0,0,0,,Light Rain,31.8,6.1,123
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-10 15:00:00,2026-07-10,15-16,Friday,0,1842,1846,-4,115,735,28.82,Low,5.56,17,2.72,7,8.6,1200,0.233,6.4,8,0,0,0,,Rain,31.1,4.0,188
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-10 16:00:00,2026-07-10,16-17,Friday,0,3277,2159,1118,163,2550,100.0,Critical,5.07,7,7.36,7,8.6,1800,0.273,9.33,8,1,0,0,,Rain,35.1,12.0,182
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-10 17:00:00,2026-07-10,17-18,Friday,0,2931,2819,112,160,956,37.49,Medium,5.85,19,7.55,8,7.5,1200,0.322,8.97,8,0,0,0,,Rain,25.3,1.4,191
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-10 18:00:00,2026-07-10,18-19,Friday,0,2995,2391,604,186,1908,74.82,High,5.9,29,4.13,6,10.0,1800,0.295,7.56,8,0,0,0,,Cloudy,23.3,0.0,61
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-10 19:00:00,2026-07-10,19-20,Friday,0,2581,2735,-154,140,429,16.82,Low,6.59,1,3.45,7,8.6,1800,0.216,7.05,8,0,0,0,,Clear,32.9,0.0,63
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-10 20:00:00,2026-07-10,20-21,Friday,0,2796,2416,380,177,1521,59.65,Medium,6.23,19,2.23,7,8.6,1800,0.236,7.36,8,0,0,0,,Light Rain,27.1,9.6,133
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-10 21:00:00,2026-07-10,21-22,Friday,0,1363,1130,233,74,1176,46.12,Medium,5.7,25,1.71,9,6.7,1200,0.2,9.91,8,0,0,0,,Rain,30.8,1.9,184
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-11 06:00:00,2026-07-11,06-07,Saturday,1,931,755,176,50,1067,41.84,Medium,3.48,24,1.57,7,8.6,1500,0.2,7.14,8,0,0,0,,Rain,26.2,3.5,71
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-11 07:00:00,2026-07-11,07-08,Saturday,1,2077,1451,626,145,1982,77.73,High,3.99,12,3.03,11,5.5,1200,0.2,7.66,8,0,0,0,,Rain,33.2,8.2,78
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-11 08:00:00,2026-07-11,08-09,Saturday,1,1990,1766,224,127,1253,49.14,Medium,6.75,9,6.76,7,8.6,1200,0.252,6.14,8,0,0,0,,Light Rain,26.6,6.4,176
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-11 09:00:00,2026-07-11,09-10,Saturday,1,1733,1764,-31,103,635,24.9,Low,6.46,14,4.66,7,8.6,1500,0.2,7.65,8,0,0,0,,Cloudy,30.4,1.8,196
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-11 10:00:00,2026-07-11,10-11,Saturday,1,1101,998,103,54,793,31.1,Low,3.66,25,3.7,7,8.6,2200,0.2,10.51,8,0,0,0,,Cloudy,26.4,1.8,188
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-11 11:00:00,2026-07-11,11-12,Saturday,1,880,1229,-349,43,0,0.0,Low,3.24,11,5.65,7,8.6,1800,0.2,7.41,8,0,0,0,,Clear,31.1,0.0,64
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-11 12:00:00,2026-07-11,12-13,Saturday,1,1031,1002,29,56,719,28.2,Low,6.17,13,4.61,8,7.5,1500,0.2,8.95,8,0,0,0,,Rain,34.6,4.6,85
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-11 13:00:00,2026-07-11,13-14,Saturday,1,1182,1032,150,75,1072,42.04,Medium,2.47,9,3.52,7,8.6,1500,0.2,6.84,8,0,0,0,,Rain,24.1,14.0,103
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-11 14:00:00,2026-07-11,14-15,Saturday,1,1195,958,237,66,1100,43.14,Medium,2.12,14,5.89,7,8.6,1500,0.2,8.27,8,0,0,0,,Cloudy,23.1,1.4,62
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-11 15:00:00,2026-07-11,15-16,Saturday,1,954,942,12,62,674,26.43,Low,3.97,26,2.07,7,8.6,2200,0.2,7.09,8,0,0,0,,Clear,36.0,0.0,177
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-11 16:00:00,2026-07-11,16-17,Saturday,1,2082,1744,338,108,1239,48.59,Medium,5.24,27,3.83,7,8.6,1500,0.209,6.47,8,0,0,0,,Light Rain,23.0,14.4,92
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-11 17:00:00,2026-07-11,17-18,Saturday,1,2093,1736,357,147,1386,54.35,Medium,2.88,18,3.5,8,7.5,1800,0.2,8.62,8,0,0,0,,Clear,24.6,0.0,132
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-11 18:00:00,2026-07-11,18-19,Saturday,1,1931,1675,256,126,1411,55.33,Medium,4.83,17,2.27,7,8.6,1200,0.245,10.87,8,0,0,0,,Clear,30.4,0.0,168
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-11 19:00:00,2026-07-11,19-20,Saturday,1,1960,1664,296,141,1026,40.24,Medium,6.72,8,4.14,8,7.5,1500,0.2,7.47,8,0,0,0,,Clear,35.3,0.0,167
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,2026-07-11 20:00:00,2026-07-11,20-21,Saturday,1,1694,1804,-110,99,443,17.37,Low,6.41,12,5.83,8,7.5,1800,0.2,8.48,8,0,0,0,,Rain,34.2,1.2,207
